queue_order,stable_player_key,player_id,player,team,latent_speed_percentile_point,latent_speed_percentile_interval,provisional_practical_rating,provisional_practical_rating_interval,rank_fastest,rank_percentile,confidence,evidence_state,conflict_state,physical_family_count,physical_family_weights,missing_physical_lanes,material_evidence_ids,reasons,material_conflicts,change_vs_pre_sp079_project,pre_sp079_project_rating_for_comparison_only,powerpro_difference_for_qa_only,scale_status,owner_verdict_state,owner_verdict_count
90,PROEYE:91595136,91595136,岸田 行倫,読売ジャイアンツ,0.0303,"[0,0.2403]",3,"[0,24]",96,0.040404,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:91595136""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-43,46,-52,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
91,PROEYE:21625135,21625135,松本 剛,読売ジャイアンツ,0.338861,"[0,0.863563]",34,"[0,86]",65,0.353535,MEDIUM,DIRECT_MULTI_CONSTRUCT,NONE,2,"{""PEAK"":0.5,""ACCELERATION_H2F"":0.5}","[""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:21625135"",""SP104-PHYS-0034""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""bounded acceleration/H2F evidence is present without treating H2F as T90"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-30,64,-35,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
92,PROEYE:41445153,41445153,中野 拓夢,阪神タイガース,0.8283,"[0.6183,1]",83,"[62,100]",11,0.89899,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:41445153""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],6,77,8,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
93,PROEYE:61065137,61065137,伏見 寅威,阪神タイガース,0.0101,"[0,0.2201]",1,"[0,22]",99,0.010101,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:61065137""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-42,43,-39,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
94,PROEYE:41045153,41045153,佐藤 輝明,阪神タイガース,0.411634,"[0,1]",41,"[0,100]",57,0.434343,VERY_LOW,UNRESOLVED,MATERIAL_DIRECT_CONFLICT,2,"{""PEAK"":0.5,""SHORT_DISTANCE"":0.5}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:41045153"",""SP104-PHYS-0009"",""SP104-PHYS-0021"",""SP104-PHYS-0341""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""community physical observations are bounded context only"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]","[""physical_family_spread=0.4899""]",-29,70,-27,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
95,PROEYE:11915132,11915132,坂本 誠志郎,阪神タイガース,0.101,"[0,0.311]",10,"[0,31]",91,0.090909,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:11915132""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-43,53,-46,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
96,PROEYE:21325134,21325134,大山 悠輔,阪神タイガース,0.1717,"[0,0.3817]",17,"[0,38]",79,0.212121,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:21325134""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-39,56,-41,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
97,PROEYE:31535138,31535138,小幡 竜平,阪神タイガース,0.57785,"[0,1]",58,"[0,100]",35,0.656566,VERY_LOW,UNRESOLVED,MATERIAL_DIRECT_CONFLICT,2,"{""PEAK"":0.5,""SHORT_DISTANCE"":0.5}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:31535138"",""SP104-PHYS-0012"",""SP104-PHYS-0023"",""SP104-PHYS-0254""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]","[""physical_family_spread=0.4807""]",-18,76,-19,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
98,PROEYE:31735138,31735138,木浪 聖也,阪神タイガース,0.0808,"[0,0.2908]",8,"[0,29]",93,0.070707,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:31735138""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""community physical observations are bounded context only"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-43,51,-51,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
99,PROEYE:21325139,21325139,梅野 隆太郎,阪神タイガース,0.2121,"[0.0021,0.4221]",21,"[0,42]",74,0.262626,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:21325139""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-36,57,-36,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
100,PROEYE:43145157,43145157,森下 翔太,阪神タイガース,0.1717,"[0,0.3817]",17,"[0,38]",79,0.212121,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:43145157""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""community physical observations are bounded context only"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-39,56,-43,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
