record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,event_id,origin_count,comment_count,like_sum,top_like_count,agreement_ratio,source_input_path,source_input_sha256,old_rejection_reason,reclassification_status,schema_validation,identity_validation,old_source_id,old_acceptance_status,old_directness,old_evidence_strength,old_text_excerpt,old_posted_at,old_retrieved_at,old_accessibility_status,old_identity_status
SP032-RUN2-GXSR015,塩見 泰隆,71975136,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/oeghak/status/2072549548715835602,2072549548715835602,2072549548715835602,@oeghak,2026-07-02 05:14:53 GMT,長打力＋走力を兼ね備えた選手であり,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_oeghak,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,INSUFFICIENT,The target player is not verifiable from the returned post text; the source remains raw context only and is not mapped to a player.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2072549548715835602,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,NOT_RECLASSIFIABLE_PLAYER_IDENTITY,PASS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR015,REJECTED,TARGET_NOT_VERIFIABLE,NONE_FOR_ACCEPTANCE,長打力＋走力を兼ね備えた選手であり,2026-07-02 05:14:53 GMT,2026-08-10T12:38:49.636Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR016,塩見 泰隆,71975136,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/Bwcv8gbqSK93045/status/2080979468202733637,2080979468202733637,2080979468202733637,@Bwcv8gbqSK93045,2026-07-25 11:32:22 GMT,塩見泰隆ー！！全力疾走！！おみくんが勝った！！😆💚 おみくん頑張ったね😌💚,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_Bwcv8gbqSK93045,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2080979468202733637,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR016,REJECTED,EFFORT_NOT_SPEED,NONE_FOR_ACCEPTANCE,塩見泰隆ー！！全力疾走！！おみくんが勝った！！😆💚 おみくん頑張ったね😌💚,2026-07-25 11:32:22 GMT,2026-08-10T12:39:26.068Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR017,岡 大海,11515139,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/io_sono_yuccaP/status/1928342837265125767,1928342837265125767,1928342837265125767,@io_sono_yuccaP,2025-05-30,: 上下ユニ姿で疾走する岡大海さん極上プライスレス,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_io_sono_yuccaP,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1928342837265125767,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR017,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,: 上下ユニ姿で疾走する岡大海さん極上プライスレス,2025-05-30,2026-08-10T12:33:49.346Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR018,岡 大海,11515139,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/notyu_baseball/status/1935690653222216142,1935690653222216142,1935690653222216142,@notyu_baseball,2025-06-19 13:26:29 GMT,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_notyu_baseball,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1935690653222216142,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR018,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2025-06-19 13:26:29 GMT,2026-08-10T12:33:35.967Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR021,岡 大海,11515139,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/jun_jun1980/status/2025167379848986704,2025167379848986704,2025167379848986704,@jun_jun1980,2026-02-21,: ひろみー♪( ´θ｀)ノ 疾走とても良かった☺️,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_jun_jun1980,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,INSUFFICIENT,The target player is not verifiable from the returned post text; the source remains raw context only and is not mapped to a player.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2025167379848986704,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,NOT_RECLASSIFIABLE_PLAYER_IDENTITY,PASS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR021,REJECTED,TARGET_NOT_VERIFIABLE,NONE_FOR_ACCEPTANCE,: ひろみー♪( ´θ｀)ノ 疾走とても良かった☺️,2026-02-21,2026-08-10T12:33:49.346Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR022,岡 大海,11515139,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/happy_days0709/status/2027416132739825932,2027416132739825932,2027416132739825932,@happy_days0709,2026-02-27,YouTubeで検索したら守備範囲が広く、足が速い。,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_happy_days0709,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: ARTICLE_OR_VIDEO_REPOST_NOT_INDEPENDENT_SNS_ORIGIN,INSUFFICIENT,The target player is not verifiable from the returned post text; the source remains raw context only and is not mapped to a player.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2027416132739825932,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,ARTICLE_OR_VIDEO_REPOST_NOT_INDEPENDENT_SNS_ORIGIN,NOT_RECLASSIFIABLE_PLAYER_IDENTITY,PASS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR022,REJECTED,ARTICLE_OR_VIDEO_REPOST,NONE_FOR_ACCEPTANCE,YouTubeで検索したら守備範囲が広く、足が速い。,2026-02-27,2026-08-10T12:33:16.666Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR025,外崎 修汰,41245130,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/ysblr/status/1864122569328349199,1864122569328349199,1864122569328349199,@ysblr,2024-12-04,走力等を考えると逆だと思う。,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_ysblr,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,INSUFFICIENT,The target player is not verifiable from the returned post text; the source remains raw context only and is not mapped to a player.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1864122569328349199,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,NOT_RECLASSIFIABLE_PLAYER_IDENTITY,PASS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR025,REJECTED,TARGET_NOT_VERIFIABLE,NONE_FOR_ACCEPTANCE,走力等を考えると逆だと思う。,2024-12-04,2026-08-10T12:35:15.722Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR026,外崎 修汰,41245130,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/xxxmiraclesxxx/status/1966499694495834147,1966499694495834147,1966499694495834147,@xxxmiraclesxxx,NOT_PUBLICLY_DOCUMENTED,"梅野はもともと俊足である。2018年には右打者の一塁到達タイムで12球団6位の最速4秒07を記録。プロ野球統計のデルタ社がインスタグラムで公開していた。トップは菊池涼介（広島）と外崎修汰（西武）の3秒97。植田海（阪神）4秒09、坂本勇人（巨人）4秒10を上回っていた。
Mon, 01 Jun 2026 07:19:40 GMT

**",,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_xxxmiraclesxxx,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1966499694495834147,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PASS_PLAYER_TEXT_MATCH,GXSR026,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,"梅野はもともと俊足である。2018年には右打者の一塁到達タイムで12球団6位の最速4秒07を記録。プロ野球統計のデルタ社がインスタグラムで公開していた。トップは菊池涼介（広島）と外崎修汰（西武）の3秒97。植田海（阪神）4秒09、坂本勇人（巨人）4秒10を上回っていた。
Mon, 01 Jun 2026 07:19:40 GMT

**",,2026-08-10T12:35:15.722Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR027,外崎 修汰,41245130,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/i_yodonoki/status/1974476633840234720,1974476633840234720,1974476633840234720,@i_yodonoki,2025-10-04,内外野ほぼ全てのポジションを守る事ができ 打力と走力も備えた全盛期の外崎修汰さん,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_i_yodonoki,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1974476633840234720,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR027,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,内外野ほぼ全てのポジションを守る事ができ 打力と走力も備えた全盛期の外崎修汰さん,2025-10-04,2026-08-10T12:35:15.722Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR029,外崎 修汰,41245130,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/mickeycoco_kazu/status/2061346928575795370,2061346928575795370,2061346928575795370,@mickeycoco_kazu,NOT_PUBLICLY_DOCUMENTED,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_mickeycoco_kazu,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2061346928575795370,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR029,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,,2026-08-10T12:34:53.365Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR030,外崎 修汰,41245130,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/YouTube08049738/status/2080662691337883730,2080662691337883730,2080662691337883730,@YouTube08049738,2026-07-24,小濱佑斗さん パンチ力と走力を兼ね備えた選手は球界でも希少な選手 外野も守れるようになれば出場機会増えそうなんだけどな 将来的には外崎修汰のようになってほしいな,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_YouTube08049738,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2080662691337883730,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR030,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,小濱佑斗さん パンチ力と走力を兼ね備えた選手は球界でも希少な選手 外野も守れるようになれば出場機会増えそうなんだけどな 将来的には外崎修汰のようになってほしいな,2026-07-24,2026-08-10T12:35:15.722Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR031,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/fp_jn12766tm/status/1849792582282510413,1849792582282510413,1849792582282510413,@fp_jn12766tm,2024-10-25,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_fp_jn12766tm,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1849792582282510413,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR031,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2024-10-25,2026-08-10T12:42:29.148Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR032,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/muscat_delice/status/1851220870720860493,1851220870720860493,1851220870720860493,@muscat_delice,2024-10-29,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_muscat_delice,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1851220870720860493,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR032,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2024-10-29,2026-08-10T12:42:29.148Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR033,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/rOBnMurEyosentW/status/1851221033165918396,1851221033165918396,1851221033165918396,@rOBnMurEyosentW,2024-10-29,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_rOBnMurEyosentW,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1851221033165918396,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR033,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2024-10-29,2026-08-10T12:42:29.148Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR034,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/baystars51/status/1851913371744129464,1851913371744129464,1851913371744129464,@baystars51,2024-10-31,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_baystars51,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1851913371744129464,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR034,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2024-10-31,2026-08-10T12:42:29.148Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR035,梶原 昂希,51555155,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/dokayamaBB/status/1853551646703595975,1853551646703595975,1853551646703595975,@dokayamaBB,2024-11-04,"この動画面白い😃
 セ界最速クラスか？梶原昂希の走力はヤバかった！内野安打、二塁打、本塁生還をタイム測定！2024年 横浜DeNAベイスターズ",,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_dokayamaBB,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: CONFLICTING_RETURNED_URL_FOR_SAME_POST_ID,INSUFFICIENT,Original record has conflicting returned URLs for the same post ID; no record is accepted until the conflict is resolved.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1853551646703595975,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,CONFLICTING_RETURNED_URL_FOR_SAME_POST_ID,NOT_RECLASSIFIABLE_IDENTITY_CONFLICT,PASS,PASS_PLAYER_TEXT_MATCH,GXSR035,REJECTED,IDENTITY_CONFLICT,NONE_FOR_ACCEPTANCE,"この動画面白い😃
 セ界最速クラスか？梶原昂希の走力はヤバかった！内野安打、二塁打、本塁生還をタイム測定！2024年 横浜DeNAベイスターズ",2024-11-04,2026-08-10T12:42:29.148Z,IDENTITY_CONFLICT_NOT_TREATED_AS_CONFIRMED_POST,CONFLICTING_RETURNED_URL_FOR_SAME_POST_ID
