game,video_id,title,video_title,published_at,source_url,official_channel_id,discovery_method,matched_terms,relevant_reason,relevant_for_comment_collection,comments_available,comments_retrieved,platform_reported_comment_count,retrieval_method,retrieval_bound_or_missingness,metadata_status,metadata_error,description_short,already_in_old_inventory
PowerPro,4LPWDwnHVpg,【公式からの挑戦】激ムズ！パワプロ2020選手能力クイズ,【公式からの挑戦】激ムズ！パワプロ2020選手能力クイズ,2020-08-17,https://www.youtube.com/watch?v=4LPWDwnHVpg,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;能力;ob,official_channel_title_or_description_powerpro_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,今回はパワプロ2020の選手能力をクイズ形式で当てていくゲームを行います。 難問・珍問の前に4人の選手はどうなる？？？ ▼出演者（左から） ○菅原翔太（すがわら しょうた） プレイヤー名：ぶんた 2019シーズン 中日ドラゴンズ代表選手 キャプテン 2018シーズンはゲーム解説者として活躍するも、自身の参戦のために転職。 初参戦ばかりのメンバーをまとめ、リーグ3位を獲得 YouTube：https://ucs.konami.net/?t=p7MCWf1a Twitter：https://ucs.konami.net/?t=imFzfTXc ○舘野 弘樹（たての ひろき） プレイヤーネーム：てぃーの 2018、19シーズン 読売ジャイアンツ代表選手 キャプテン 2019シーズン e日本シリーズ優勝 個人としてもMVP、最多本塁打、最多打点の3タイトルを獲得 Twitter：https://ucs.konami.net/?t=pIhXKUjM ○加賀谷 颯太（かがや そうた） プレイヤーネーム：ケーバック（愛称 バックちゃん） 2018、19シーズン 福岡ソフトバンクホークス代表選手 キャプテン YouTube ケーバックのバ・リーグTV https://ucs.konami.net/?t=ShQW7air Twitter https://ucs.konami.net/?t=0T6FMXJt ○三輪貴史（みわ たかふみ） プレイヤー名：ねお 2018、19シーズン 東北楽天ゴールデンイーグルス代表選手 キャプテン 2019シーズン パ・リーグ最優秀防御率獲得 2018シーズンに一度継続契約を逃したが、翌年再度指名を受けチームを3位へ導く Twitter:https://ucs.konami.net/?t=YdToZ1DE ■eBASEBALL プロリーグ 公式サイト https://ucs.konami.net/?t=1eBcCfKS Twitter https://ucs.konami.net/?t=TZJdwuqL “パワプロで目指せ世界一！”「eBASEBALLパワフルプロ野球2020」（Nintendo Switch™・PlayStation®4）好評発売中！ 公式サイト： https://www.konami.com/pawa/2020/ 公式Twitter：,True
PowerPro,6On-hUCr6UE,【衝撃の一発】オンライン予選チーム eBASEBALLプロ選手はこう使う！【パワプロ2020】,【衝撃の一発】オンライン予選チーム eBASEBALLプロ選手はこう使う！【パワプロ2020】,2020-08-20,https://www.youtube.com/watch?v=6On-hUCr6UE,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;対決;ob,official_channel_title_or_description_powerpro_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,今回は舘野選手、三輪選手、菅原選手、加賀谷選手の4選手が、間近に控えたプロテストのオンライン予選のアレンジチームで対決します。 舘野選手 VS 三輪選手と、菅原選手 VS 加賀谷選手の対決です！ 様々な戦略が可能なチームを、eBASEBALLプロプレイヤーがどのように操るのか、お楽しみください。 ▼プロテストスケジュール オンライン予選 エントリー受付期間 2020年8月24日(月) 13:00～2020年8月30日(日) 23:59 オンライン予選結果通知 2020年9月3日(木)頃 オンライン最終選考会 実技A日程:2020年9月19日(土) 実技B日程:2020年9月20日(日) 面接 :2020年9月22日(火・祝) プロテスト最終選考結果 2020年9月24日(木)頃 ▼出演者（左から） ○菅原翔太（すがわら しょうた） プレイヤー名：ぶんた 2019シーズン 中日ドラゴンズ代表選手 キャプテン 2018シーズンはゲーム解説者として活躍するも、自身の参戦のために転職。 初参戦ばかりのメンバーをまとめ、リーグ3位を獲得 YouTube：https://ucs.konami.net/?t=nfC81EaD Twitter：https://ucs.konami.net/?t=k8SGvXa5 ○舘野 弘樹（たての ひろき） プレイヤーネーム：てぃーの 2018、19シーズン 読売ジャイアンツ代表選手 キャプテン 2019シーズン e日本シリーズ優勝 個人としてもMVP、最多本塁打、最多打点の3タイトルを獲得 Twitter：https://ucs.konami.net/?t=vt6GywT8 ○加賀谷 颯太（かがや そうた） プレイヤーネーム：ケーバック（愛称 バックちゃん） 2018、19シーズン 福岡ソフトバンクホークス代表選手 キャプテン YouTube ケーバックのバ・リーグTV https://ucs.konami.net/?t=b61BFeij Twitter https://ucs.konami.net/?t=5tMVOIGy ○三輪貴史（みわ たかふみ） プレイヤー名：ねお 2018、19シーズン 東北楽天ゴールデンイーグルス代表選手 キャプテン 2019シーズン パ・リーグ最優秀防御率獲得 2018シーズンに一度継続契約を逃したが、翌年再度指名,False
PowerPro,ovOAXKPCQjI,#パワプロの日 おうち生活をパワフルに！プレゼントキャンペーン,#パワプロの日 おうち生活をパワフルに！プレゼントキャンペーン,2020-08-25,https://www.youtube.com/watch?v=ovOAXKPCQjI,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;実況パワフルプロ野球,official_channel_title_or_description_powerpro_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,"実況パワフルプロ野球(モバイル)では、日ごろのご愛顧に感謝して、豪華賞品が当たる 「おうち生活をパワフルに！プレゼントキャンペーン」をドドーンと開催！ キャンペーン期間中に パワプロアプリ公式Twitter のキャンペーンツイートをリツイートした人から抽選で豪華賞品をプレゼント！ ■応募期間：2020年8月20日(木)15:00～9月15日(火)2:59 ■結果発表期間：2020年9月15日(火)14:00～9月29日(火)22:59 ■応募方法 ①パワプロアプリ公式Twitterアカウント（@pawa_app573）をフォロー ②対象の投稿をリツイート（引用ツイートは対象外です。） ■応募コース 家電コース：100万円分の選べる家電セット：5名 ※1 お取り寄せグルメコース：高級グルメ選べるカタログ12か月分：50名 ※2 ギフト券コース：Amazonギフト券 5,000円分：1,000名 ※3 ※1家電は当社指定の家電量販店からご購入いただきます。 具体的な購入方法等は当選者にメール等にてご連絡致します。 ※2賞品は毎月指定の1種類が送られます。 ※3キャンペーンは株式会社コナミデジタルエンタテインメントによる提供です。 本キャンペーンについてのお問い合わせは Amazon ではお受けしておりません。 本キャンペーンに関するお問い合わせはお客様相談室よりお問い合わせください。 Amazon、Amazon.co.jp およびそれらのロゴは Amazon.com, Inc.またはその関連会社の商標です。 ■当選発表 抽選結果は、結果発表期間にモバイルゲーム『実況パワフルプロ野球』のアプリ内お知らせからご確認いただきます。 ※抽選結果をチェックするためには、株式会社ギフティの“giftee campaign platform”に、ご自身のTwitterアカウントの利用を許可する必要があります。 ※当選された場合、画面の指示に従い、賞品の発送先情報登録フォームに必要事項を記載してください。 ※賞品プレゼントの発送は10月以降を予定しています。ただし、諸般の事情によりお届けが遅れる場合もございますので、あらかじめご了承ください。 ■キャンペーン参加条件 ・日本国内在住の方 ・賞品の発送先住所が日本国内の方 ・本キャンペーンの注意事項に同意いただける方 ・「ツイートを非公開",False
PowerPro,XFS0DRgqeCU,【パワプロ2020】舘野選手のお腹が... 加賀谷選手、忘れ物大丈夫？ プロプレイヤー対談,【パワプロ2020】舘野選手のお腹が... 加賀谷選手、忘れ物大丈夫？ プロプレイヤー対談,2020-08-31,https://www.youtube.com/watch?v=XFS0DRgqeCU,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;ob,official_channel_title_or_description_powerpro_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,"今回はeBASEBALLのプロプレイヤーである舘野選手、加賀谷選手にプロプレイヤーになっての生活や、仕事との両立。対戦相手のリサーチなど様々なことについて熱く語っていただきました！ ▽もう一度見たい舘野選手の完璧なホームランの動画はこちら https://youtu.be/uTUDEIzM5bY?t=5547 ▼出演者（左から） ○舘野 弘樹（たての ひろき） プレイヤーネーム：てぃーの 2018、19シーズン 読売ジャイアンツ代表選手 キャプテン 2019シーズン e日本シリーズ優勝 個人としてもMVP、最多本塁打、最多打点の3タイトルを獲得 Twitter：https://ucs.konami.net/?t=yhfrcKdY ○加賀谷 颯太（かがや そうた） プレイヤーネーム：ケーバック（愛称 バックちゃん） 2018、19シーズン 福岡ソフトバンクホークス代表選手 キャプテン YouTube ケーバックのバ・リーグTV https://ucs.konami.net/?t=QILjUKRN Twitter https://ucs.konami.net/?t=gioKIPv3 ■eBASEBALL プロリーグ 公式サイト https://ucs.konami.net/?t=J6gBnLaX Twiter https://ucs.konami.net/?t=uKUpzrYm “パワプロで目指せ世界一！”「eBASEBALLパワフルプロ野球2020」（Nintendo Switch™・PlayStation®4）好評発売中！ 公式サイト： https://www.konami.com/pawa/2020/ 公式Twitter：https://twitter.com/pawapuro_pro 【メーカー小売価格】 通常版 (パッケージ・DL) Nintendo Switch：6,980円(税抜）/ PS4®：7,980円(税抜) パワフルエディション (DL専売) Nintendo Switch：8,980円（税抜）/ PS4®：9,980円（税抜） 一般社団法人日本野球機構承認 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2019年プロ野球ペナントシーズン中のデータを基に制作しています",False
PowerPro,mcFoF1ty1Aw,【公式からの挑戦】パワプロ2020ホームランチャレンジ 20周成功するまで帰れません（リベンジ編）,【公式からの挑戦】パワプロ2020ホームランチャレンジ 20周成功するまで帰れません（リベンジ編）,2020-09-07,https://www.youtube.com/watch?v=mcFoF1ty1Aw,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,ERROR,exit=3221225477,,False
PowerPro,-O-Er9MZY3s,【2020】パワチャン オフィシャルPV/パワプロアプリ,【2020】パワチャン オフィシャルPV/パワプロアプリ,2020-09-10,https://www.youtube.com/watch?v=-O-Er9MZY3s,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;実況パワフルプロ野球,official_channel_title_or_description_powerpro_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,"""見つけろ、君だけの道(サクセス)"" eスポーツ大会 ""パワプロアプリ チャンピオンシップ""(パワチャン)が今年も開幕！ 2016年に開催されたパプワプロフェスティバルも含めて、今年はパワチャン5年目の記念大会として大幅パワーアップ！ 詳しくは公式サイトをチェック！ ○公式サイト https://e-baseball.konami.net/pawachamp/2020/pawa_app/ #実況パワフルプロ野球 #パワプロアプリ #パワチャン",False
PowerPro,4euJ7hrmYPk,【パワチャン×KEYTALK】パワチャンテーマソング 決定記念コメント,【パワチャン×KEYTALK】パワチャンテーマソング 決定記念コメント,2020-09-10,https://www.youtube.com/watch?v=4euJ7hrmYPk,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;実況パワフルプロ野球,official_channel_title_or_description_powerpro_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,『パワプロアプリ』内でスペシャルイベントなどを実施してきた「KEYTALK」が、「パワチャン」2020シーズンの公式テーマソングを担当！8月26日にリリースした新曲「流線ノスタルジック」で、大会をさらに熱くします！ 今回タイアップを記念してメンバーよりコメントを頂きました。 〈パワチャンとは〉 モバイルゲーム『実況パワフルプロ野球』のNo.1プレーヤーを決めるeスポーツ大会。 2016年に開催されたパプワプロフェスティバルも含めて、今年はパワチャン5年目の記念大会。 より多くの方に楽しんで頂けるように様々な企画を予定していますのでお楽しみに！ ○「パワチャン」2020シーズン 公式サイト https://e-baseball.konami.net/pawachamp/2020/pawa_app/ 〈KEYTALKとは〉 東京・下北沢発の4人組ロックバンド。小野武正(ギター)、首藤義勝(ボーカル&ベース)、寺中友将(ボーカル＆ギター)、八木優樹(ドラム＆コーラス)で結成。 2015年に初の武道館単独公演を実施し、横浜アリーナや幕張メッセ（360°センターステージ）で次々とワンマンライブを敢行。 2020年3月には、メンバーの「パワプロ愛」が込められたタイアップ曲「サンライズ」を発表し、話題に。 2020年9月26日（土）には、KEYTALK初の無観客配信ワンマンライブ「4密サウンドでSUTEKI HOME ～甘い甘い蜜のよう～」2010-2014を開催するほか、来年1月9日（土）、10日（日）には、国立代々木競技場第一体育館でのワンマンライブ開催が決定！ ○「KEYTALK」公式サイト https://keytalkweb.com/ ○「4密サウンドでSUTEKI HOME〜甘い甘い蜜のよう〜」2010-2014特設サイト https://keytalkweb.com/news/detail/1997/ #実況パワフルプロ野球 #パワプロアプリ #パワチャン #KEYTALK #流線ノスタルジック,False
PowerPro,Gk1RZiXz8iY,【送球縛り】内野手の送球を禁止したらプロの野球脳が試された！？【パワプロ2020】,【送球縛り】内野手の送球を禁止したらプロの野球脳が試された！？【パワプロ2020】,2020-09-14,https://www.youtube.com/watch?v=Gk1RZiXz8iY,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;ob,official_channel_title_or_description_powerpro_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,今回は特別ルールで2vs2の対戦をしてもらいました。 ルールはその名も”送球縛りプレー”内野手の送球を禁止します！ ※ルール※ ・内野手は送球してはいけない（投手、捕手含む） ・バント、盗塁は禁止 ・外野手からの返球はOK ・誤って内野手が送球した場合はペナルティ（＋1べース） ・3イニング 菅原・三輪チームVS高良・大茂チーム、それぞれのチームの作戦やいかに！？ このルールのポイントにいち早く気付くプロは誰だ！！ ▼eオールスター2020 | eBASEBALL プロリーグ 公式サイト https://e-baseball.konami.net/pawa_proleague/page/allstar_2020/ ▼eオールスター2020 ファン投票 公式サイト https://e-baseball.konami.net/pawa_proleague/form/allstar_ballot_2020/ ▼出演者（左から） 〇大茂 英寿(おおしげ ひでとし) プレイヤー名：ヒデナガトモ 2019シーズン 横浜DeNAベイスターズ代表選手 2019シーズン 最優秀防御率、最多奪三振 Twitter：https://ucs.konami.net/?t=uJjSRln6 ○高良 匡史(たから まさふみ) プレイヤー名：えぞひぐま 2019シーズン 東京ヤクルトスワローズ代表選手 2019シーズン 最多打点 YouTube：https://ucs.konami.net/?t=cr59zswJ Twitter：https://ucs.konami.net/?t=KEp5Vw9t ○菅原翔太（すがわら しょうた） プレイヤー名：ぶんた 2019シーズン 中日ドラゴンズ代表選手 キャプテン 2018シーズンはゲーム解説者として活躍するも、自身の参戦のために転職。 初参戦ばかりのメンバーをまとめ、リーグ3位を獲得 YouTube：https://ucs.konami.net/?t=xeSLpCNP Twitter：https://ucs.konami.net/?t=HG6iCqcU ○三輪貴史（みわ たかふみ） プレイヤー名：ねお 2018、19シーズン 東北楽天ゴールデンイーグルス代表選手 キャプテン 2019シーズン パ・リーグ最優秀防御率獲得 2018シーズンに一度継続契約を逃,False
PowerPro,Dh2gy-mEHdo,【やってみた】監督の指示は絶対！栄冠ナインを再現したらこうなった【パワプロ2020】,【やってみた】監督の指示は絶対！栄冠ナインを再現したらこうなった【パワプロ2020】,2020-09-21,https://www.youtube.com/watch?v=Dh2gy-mEHdo,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;ob,official_channel_title_or_description_powerpro_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,栄冠ナインは監督となって選手に指示を出すモード。 思うように試合が進まないことも多く、選手にきつく当たっていませんか？ もしも私たちが栄冠ナインの選手だったら… 監督の指示を必死で守ろうと、懸命に戦う選手たち。 でも心の内は穏やかではないのかもしれません。 今回は栄冠ナインを少しリアルに再現してみました。 【ルール】 監督は山札から指示カードを3枚引く（攻撃用・守備用） 1打者に対して1枚指示を出していく 選手は監督の指示を絶対順守 我慢できなくなったときは選手から監督に「代打カード」を提示できる ▼出演者 ○高良 匡史(たから まさふみ) プレイヤー名：えぞひぐま 2019シーズン 東京ヤクルトスワローズ代表選手 2019シーズン 最多打点 YouTube：https://ucs.konami.net/?t=uYTaU9pm Twitter：https://ucs.konami.net/?t=8QWoHYBu 〇大茂 英寿(おおしげ ひでとし) プレイヤー名：ヒデナガトモ 2019シーズン 横浜DeNAベイスターズ代表選手 2019シーズン 最優秀防御率、最多奪三振 Twitter：https://ucs.konami.net/?t=0pXHC4Vh ○菅原翔太（すがわら しょうた） プレイヤー名：ぶんた 2019シーズン 中日ドラゴンズ代表選手 キャプテン 2018シーズンはゲーム解説者として活躍するも、自身の参戦のために転職。 初参戦ばかりのメンバーをまとめ、リーグ3位を獲得 YouTube：https://ucs.konami.net/?t=g8hAB07v Twitter：https://ucs.konami.net/?t=68YwpTPc ○三輪貴史（みわ たかふみ） プレイヤー名：ねお 2018、19シーズン 東北楽天ゴールデンイーグルス代表選手 キャプテン 2019シーズン パ・リーグ最優秀防御率獲得 2018シーズンに一度継続契約を逃したが、翌年再度指名を受けチームを3位へ導く Twitter：https://ucs.konami.net/?t=e9IQaG7R ■eBASEBALL プロリーグ 公式サイト https://ucs.konami.net/?t=G0o459bk Twitter https://ucs.konami.net/?t=CE,False
PowerPro,gJrLFFI_KbI,【パワプロ人狼】ホームランバトルで1人だけロックオンで打ってるのは誰だ！？【パワプロ2020】,【パワプロ人狼】ホームランバトルで1人だけロックオンで打ってるのは誰だ！？【パワプロ2020】,2020-10-05,https://www.youtube.com/watch?v=gJrLFFI_KbI,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;パワフルプロ野球;ob,official_channel_title_or_description_powerpro_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,今回はオリジナル企画をご用意、その名も『パワプロ人狼』！ ※ルール※ ・4人でホームランバトルを5回実施 ・4人のうち1人だけロックオン１の設定(=人狼)をしている ・ホームランバトルで失敗するごとに誰が人狼なのかを1人1票投票する ・村人たち3人の勝利条件 ①ホームランバトルで5回以内に15周成功させる ②投票で村人全員が人狼を言い当てる ・人狼の勝利条件 ①ホームランバトルで5回とも15周成功させない ②村人を2人追放させ、村人を1人にさせる 村人は、人狼に惑わされずに打ち続けられるのか！？かき回している人狼が誰なのかを見破れるのか！？人狼は、村人の心をかき乱し、ばれないように15周成功を阻止できるのか！？ 駆け引きをお楽しみに♪ ▼出演者（左から） 〇大茂 英寿(おおしげ ひでとし) プレイヤー名：ヒデナガトモ 2019シーズン 横浜DeNAベイスターズ代表選手 2019シーズン 最優秀防御率、最多奪三振 Twitter：https://ucs.konami.net/?t=bm26PRi4 ○高良 匡史(たから まさふみ) プレイヤー名：えぞひぐま 2019シーズン 東京ヤクルトスワローズ代表選手 2019シーズン 最多打点 YouTube：https://ucs.konami.net/?t=U5oqerBa Twitter：https://ucs.konami.net/?t=b4efFxdY ○菅原翔太（すがわら しょうた） プレイヤー名：ぶんた 2019シーズン 中日ドラゴンズ代表選手 キャプテン 2018シーズンはゲーム解説者として活躍するも、自身の参戦のために転職。 初参戦ばかりのメンバーをまとめ、リーグ3位を獲得 YouTube：https://ucs.konami.net/?t=DBZbouAE Twitter：https://ucs.konami.net/?t=qp5zPjHv ○三輪貴史（みわ たかふみ） プレイヤー名：ねお 2018、19シーズン 東北楽天ゴールデンイーグルス代表選手 キャプテン 2019シーズン パ・リーグ最優秀防御率獲得 2018シーズンに一度継続契約を逃したが、翌年再度指名を受けチームを3位へ導く Twitter：https://ucs.konami.net/?t=QwvO4KR1 ■eBASEBALL プロリーグ 公式,False
