inventory_id,game,video_id,title,published_at,source_url,official_channel_id,official_channel_name,discovery_method,matched_terms,relevant_reason,relevant_for_comment_collection,target_players_from_title_if_any,comments_available,comments_retrieved,comment_total_reported,retrieval_method,retrieval_bound_or_missingness,already_in_old_inventory,date_status,metadata_status,description_context_short,error
PPV3-INV-0014,Official channel mixed catalog,vm6AgZD-vMM,東北楽天ゴールデンイーグルス 中島大輔 選手 VS 宗山塁 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-21,https://www.youtube.com/watch?v=vm6AgZD-vMM,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""現役選手"",""対決""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,#プロスピA エキサイティングプレイヤースペシャルマッチ プロ野球現役選手による「プロスピA」ガチ対決動画！！ #中島大輔 選手 VS #宗山塁 選手 全12球団の対決動画はこちら https://www.youtube.com/playlist?list=PLVkLJ-aYi8nJSB7zaomx2Oo7OQULFzTDe ◤￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣ エキサイティングプレイヤーセレクション開催決定！ 第1弾：2026年5月28日(木)15:00～6月4日(木)14:59 第2弾：2026年6月4日(木)15:00～6月12日(金)14:59 ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿◢ プロスピA公式X / https://x.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ ダウンロードはこちら https://app.adjust.com/20adns30,
PPV3-INV-0015,Official channel mixed catalog,D5Fg3e-E_QY,東京ヤクルト 星知弥 投手 VS 長岡秀樹 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-20,https://www.youtube.com/watch?v=D5Fg3e-E_QY,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""現役選手"",""対決""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,"[{""player"":""長岡 秀樹"",""player_id"":""51455151""}]",,,,,,false,IN_SCOPE,OK,#プロスピA エキサイティングプレイヤースペシャルマッチ プロ野球現役選手による「プロスピA」ガチ対決動画！！ #星知弥 投手 VS #長岡秀樹 選手 全12球団の対決動画はこちら https://www.youtube.com/playlist?list=PLVkLJ-aYi8nJSB7zaomx2Oo7OQULFzTDe ◤￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣ エキサイティングプレイヤーセレクション開催決定！ 第1弾：2026年5月28日(木)15:00～6月4日(木)14:59 第2弾：2026年6月4日(木)15:00～6月12日(金)14:59 ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿◢ プロスピA公式X / https://x.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ ダウンロードはこちら https://app.adjust.com/20adns30 ※5/26 更新 一部表記に誤りがあった為訂正いたしました 兵藤てつ兄 ⇒ 兵頭てつ兄,
PPV3-INV-0016,Official channel mixed catalog,zGF4VfGcAwk,埼玉西武ライオンズ 甲斐野央 投手 VS 山田陽翔 投手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-19,https://www.youtube.com/watch?v=zGF4VfGcAwk,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""現役選手"",""対決""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,#プロスピA エキサイティングプレイヤースペシャルマッチ プロ野球現役選手による「プロスピA」ガチ対決動画！！ #甲斐野央 投手 VS #山田陽翔 投手 全12球団の対決動画はこちら https://www.youtube.com/playlist?list=PLVkLJ-aYi8nJSB7zaomx2Oo7OQULFzTDe ◤￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣ エキサイティングプレイヤーセレクション開催決定！ 第1弾：2026年5月28日(木)15:00～6月4日(木)14:59 第2弾：2026年6月4日(木)15:00～6月12日(金)14:59 ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿◢ プロスピA公式X / https://x.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ ダウンロードはこちら https://app.adjust.com/20adns30,
PPV3-INV-0017,Official channel mixed catalog,9W_JWgJJS7s,読売ジャイアンツ 大勢 投手 VS 泉口友汰 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-18,https://www.youtube.com/watch?v=9W_JWgJJS7s,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""現役選手"",""対決""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,#プロスピA エキサイティングプレイヤースペシャルマッチ プロ野球現役選手による「プロスピA」ガチ対決動画！！ #大勢 投手 VS #泉口友汰 選手 全12球団の対決動画はこちら https://www.youtube.com/playlist?list=PLVkLJ-aYi8nJSB7zaomx2Oo7OQULFzTDe ◤￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣ エキサイティングプレイヤーセレクション開催決定！ 第1弾：2026年5月28日(木)15:00～6月4日(木)14:59 第2弾：2026年6月4日(木)15:00～6月12日(金)14:59 ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿◢ プロスピA公式X / https://x.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ ダウンロードはこちら https://app.adjust.com/20adns30,
PPV3-INV-0018,Official channel mixed catalog,nzmHFRWHr30,オリックス・バファローズ 山岡泰輔 投手 VS 曽谷龍平 投手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-17,https://www.youtube.com/watch?v=nzmHFRWHr30,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""現役選手"",""対決""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,#プロスピA エキサイティングプレイヤースペシャルマッチ プロ野球現役選手による「プロスピA」ガチ対決動画！！ #山岡泰輔 投手 VS #曽谷龍平 投手 全12球団の対決動画はこちら https://www.youtube.com/playlist?list=PLVkLJ-aYi8nJSB7zaomx2Oo7OQULFzTDe ◤￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣ エキサイティングプレイヤーセレクション開催決定！ 第1弾：2026年5月28日(木)15:00～6月4日(木)14:59 第2弾：2026年6月4日(木)15:00～6月12日(金)14:59 ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿◢ プロスピA公式X / https://x.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ ダウンロードはこちら https://app.adjust.com/20adns30,
PPV3-INV-0019,Official channel mixed catalog,_h4nmi7mWdg,阪神タイガース 村上頌樹 投手 VS 森下翔太 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-16,https://www.youtube.com/watch?v=_h4nmi7mWdg,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""現役選手"",""対決""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,"[{""player"":""森下 翔太"",""player_id"":""43145157""}]",,,,,,false,IN_SCOPE,OK,#プロスピA エキサイティングプレイヤースペシャルマッチ プロ野球現役選手による「プロスピA」ガチ対決動画！！ #村上頌樹 投手 VS #森下翔太 選手 全12球団の対決動画はこちら https://www.youtube.com/playlist?list=PLVkLJ-aYi8nJSB7zaomx2Oo7OQULFzTDe ◤￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣ エキサイティングプレイヤーセレクション開催決定！ 第1弾：2026年5月28日(木)15:00～6月4日(木)14:59 第2弾：2026年6月4日(木)15:00～6月12日(金)14:59 ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿◢ プロスピA公式X / https://x.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ ダウンロードはこちら https://app.adjust.com/20adns30,
PPV3-INV-0020,Official channel mixed catalog,f4KsZVHUmYs,プロ野球スピリッツA PV 2026年度版,2026-04-22,https://www.youtube.com/watch?v=f4KsZVHUmYs,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,「3Dスキャン」技術を採用し、リアルな選手の見た目やフォームをゲーム内で実現。 スマホとは思えない美麗なグラフィックと、スマホならではの手軽な操作で野球アクションを楽しむことができる本格プロ野球ゲームアプリ。 実在のプロ野球選手を収集・育成して最強のチームを作り上げよう！ そして、リアルタイム対戦の機能も搭載。友だちと一緒にプロスピAを楽しもう！ プロスピA公式X / https://x.com/prospiA_PR プロスピA公式サイト https://www.konami.com/games/prospi_a/ ダウンロードはこちら https://app.adjust.com/na48l57,
PPV3-INV-0025,Official channel mixed catalog,To7CyMZ_gbo,【スピチャン 2025シーズン】エリア大会切り抜き　西日本大会 準決勝 けん VS りぼん,2026-03-06,https://www.youtube.com/watch?v=To7CyMZ_gbo,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,『プロ野球スピリッツA』をお遊びいただいている方のためのファンイベント「プロスピA ファンフェスタ in 東京」が3月7日(土)に有明GYM-EXにて開催！ メインステージで行われる恒例イベント「みんなでスコアバトル」や、 『プロ野球スピリッツA』の最強プレイヤーを決める最高峰の大会「プロスピA チャンピオンシップ(スピチャン) 2025シーズン」決勝大会の模様を配信します！ 激闘のエリア大会を勝ち抜いた4名のプレイヤーに加え、世界ランク枠・スピリーグランキング1位・スピリーグMVPに昨年優勝者が参戦！！2025シーズンの日本一のプレイヤーは誰だ！熱戦をお見逃しなく！ 2026/03/07 10時15分 配信開始予定 https://www.youtube.com/live/0eb1AgveUOE?si=evhmbxZrE0iQ7yo_ ＜プレイヤー＞ 昨年度優勝枠：とものりお スピリーグMVP枠：ハリー スピリーグランキング枠：やほす 世界ランク枠：あさぼー 東日本大会優勝：がくちゃ 東日本大会準優勝：どらのりお 西日本大会優勝：けん 西日本大会準優勝：るんちゃん 「プロスピA チャンピオンシップ 2025シーズン」の詳細はこちら↓ https://e-baseball.konami.net/pawacha... ＜KONAMI Gamesストア＞ KONAMI Gamesストア,
PPV3-INV-0027,Official channel mixed catalog,OVXI4OtVgU4,【スピチャン 2025シーズン】エリア大会切り抜き　東日本大会 準決勝 どらのりお VS いかぽ,2026-03-05,https://www.youtube.com/watch?v=OVXI4OtVgU4,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,『プロ野球スピリッツA』をお遊びいただいている方のためのファンイベント「プロスピA ファンフェスタ in 東京」が3月7日(土)に有明GYM-EXにて開催！ メインステージで行われる恒例イベント「みんなでスコアバトル」や、 『プロ野球スピリッツA』の最強プレイヤーを決める最高峰の大会「プロスピA チャンピオンシップ(スピチャン) 2025シーズン」決勝大会の模様を配信します！ 激闘のエリア大会を勝ち抜いた4名のプレイヤーに加え、世界ランク枠・スピリーグランキング1位・スピリーグMVPに昨年優勝者が参戦！！2025シーズンの日本一のプレイヤーは誰だ！熱戦をお見逃しなく！ 2026/03/07 10時15分 配信開始予定 https://www.youtube.com/live/0eb1AgveUOE?si=evhmbxZrE0iQ7yo_ ＜プレイヤー＞ 昨年度優勝枠：とものりお スピリーグMVP枠：ハリー スピリーグランキング枠：やほす 世界ランク枠：あさぼー 東日本大会優勝：がくちゃ 東日本大会準優勝：どらのりお 西日本大会優勝：けん 西日本大会準優勝：るんちゃん 「プロスピA チャンピオンシップ 2025シーズン」の詳細はこちら↓ https://e-baseball.konami.net/pawacha... ＜KONAMI Gamesストア＞ KONAMI Gamesストア,
PPV3-INV-0028,Official channel mixed catalog,WwG3ffyx7-Y,『eBaseball™: PRO SPIRIT』ティザートレーラー,2026-03-05,https://www.youtube.com/watch?v=WwG3ffyx7-Y,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,[],NO_POWERPRO_SIGNAL: No PowerPro signal in the fetched title/description.,false,[],,,,,,false,IN_SCOPE,OK,"“かかってこい、世界。” 「eBaseball™: PRO SPIRIT」（PlayStation®5、Steam®）配信中！ 無料で楽しめる本格野球ゲーム。 オンライン対戦で世界中のプレイヤーに挑もう。 ▼公式サイト▼ https://www.konami.com/games/pro-spirit/ ▼公式X▼ https://x.com/pawapuro_pro ※実在選手・球団は搭載されていません ※一部の国・地域では配信されておりません ©2026 Sony Interactive Entertainment Inc.""PlayStation""、""PS5""は株式会社ソニー・インタラクティブエンタテインメントの登録商標または商標です。 ©2026 Valve Corporation. Steam及びSteamロゴは、米国及びまたはその他の国のValve Corporationの商標及びまたは登録商標です。 Unreal® is a trademark or registered trademark of Epic Games, Inc. in the United States of America and elsewhere © Copyright 2009-2026 Techno-Speech, Inc. ""eBaseball""および""eBASEBALL""は、株式会社コナ",
PPV3-INV-0029,Official channel mixed catalog,_9XRH8V_wfg,【スピチャン 2025シーズン】エリア大会切り抜き　西日本大会 準々決勝 ななせぇぇぇ VS るんちゃん,2026-03-04,https://www.youtube.com/watch?v=_9XRH8V_wfg,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,『プロ野球スピリッツA』をお遊びいただいている方のためのファンイベント「プロスピA ファンフェスタ in 東京」が3月7日(土)に有明GYM-EXにて開催！ メインステージで行われる恒例イベント「みんなでスコアバトル」や、 『プロ野球スピリッツA』の最強プレイヤーを決める最高峰の大会「プロスピA チャンピオンシップ(スピチャン) 2025シーズン」決勝大会の模様を配信します！ 激闘のエリア大会を勝ち抜いた4名のプレイヤーに加え、世界ランク枠・スピリーグランキング1位・スピリーグMVPに昨年優勝者が参戦！！2025シーズンの日本一のプレイヤーは誰だ！熱戦をお見逃しなく！ 2026/03/07 10時15分 配信開始予定 https://www.youtube.com/live/0eb1AgveUOE?si=evhmbxZrE0iQ7yo_ ＜プレイヤー＞ 昨年度優勝枠：とものりお スピリーグMVP枠：ハリー スピリーグランキング枠：やほす 世界ランク枠：あさぼー 東日本大会優勝：がくちゃ 東日本大会準優勝：どらのりお 西日本大会優勝：けん 西日本大会準優勝：るんちゃん 「プロスピA チャンピオンシップ 2025シーズン」の詳細はこちら↓ https://e-baseball.konami.net/pawacha... ＜KONAMI Gamesストア＞ KONAMI Gamesストア,
PPV3-INV-0030,Official channel mixed catalog,gVZ14uXHFA8,【スピチャン 2025シーズン】エリア大会切り抜き　東日本大会 準々決勝 がくちゃ VS ぬこつ,2026-03-04,https://www.youtube.com/watch?v=gVZ14uXHFA8,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,『プロ野球スピリッツA』をお遊びいただいている方のためのファンイベント「プロスピA ファンフェスタ in 東京」が3月7日(土)に有明GYM-EXにて開催！ メインステージで行われる恒例イベント「みんなでスコアバトル」や、 『プロ野球スピリッツA』の最強プレイヤーを決める最高峰の大会「プロスピA チャンピオンシップ(スピチャン) 2025シーズン」決勝大会の模様を配信します！ 激闘のエリア大会を勝ち抜いた4名のプレイヤーに加え、世界ランク枠・スピリーグランキング1位・スピリーグMVPに昨年優勝者が参戦！！2025シーズンの日本一のプレイヤーは誰だ！熱戦をお見逃しなく！ 2026/03/07 10時15分 配信開始予定 https://www.youtube.com/live/0eb1AgveUOE?si=evhmbxZrE0iQ7yo_ ＜プレイヤー＞ 昨年度優勝枠：とものりお スピリーグMVP枠：ハリー スピリーグランキング枠：やほす 世界ランク枠：あさぼー 東日本大会優勝：がくちゃ 東日本大会準優勝：どらのりお 西日本大会優勝：けん 西日本大会準優勝：るんちゃん 「プロスピA チャンピオンシップ 2025シーズン」の詳細はこちら↓ https://e-baseball.konami.net/pawacha... ＜KONAMI Gamesストア＞ KONAMI Gamesストア,
PPV3-INV-0031,Official channel mixed catalog,7o_Zcxfm52M,開催直前！世界のスーパースターの競演！2026 World Baseball Classic™を語ろうSP ～前編～【MLB PRO SPIRIT】,2026-03-03,https://www.youtube.com/watch?v=7o_Zcxfm52M,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,[],NO_POWERPRO_SIGNAL: No PowerPro signal in the fetched title/description.,false,[],,,,,,false,IN_SCOPE,OK,#メジャスピ #大谷翔平 #mlb MLBが大好きな豪華ゲストとお届けするスペシャル番組。 「日本代表って連覇できる？」「歴代ベストナイン討論」など、2026 World Baseball Classic™について語ります！ この番組を見て、2026 World Baseball Classic™をより一層楽しみましょう！ 番組内ではメジャスピ情報も一部紹介しておりますので、 ぜひご覧ください！ ※1月下旬に収録しています。 ▼MLB PRO SPIRIT ダウンロードはこちら▼ https://konami.go.link/acP44 ▼MLB PRO SPIRIT 公式Xはこちら▼ https://x.com/MLBPS_JP ▼ダイヤを買うならKONAMI Gamesストア▼ https://pawaspi-point.konami.net/general/mlb_games_store 美術協力：Fanatics Japan ▼2026 World Baseball Classic™公式オンラインストア▼ https://www.fanatics.jp/ja/o-37 ■出演者(敬称略) #福田太郎 #山本萩子 #齋藤隆 #マック鈴木 #杉谷拳士 #牧野真莉愛（モーニング娘。’26） #大水洋介（ラバーガール） #村田洋輔 Major League Baseball tra,
PPV3-INV-0039,Official channel mixed catalog,1DDilMy_9zA,【KONAMI Gamesストア】エナジーやパワストーンなどがお得に買える！KONAMI Gamesストアのご紹介,2025-12-22,https://www.youtube.com/watch?v=1DDilMy_9zA,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,[],NO_POWERPRO_SIGNAL: No PowerPro signal in the fetched title/description.,false,[],,,,,,false,IN_SCOPE,OK,「KONAMI Gamesストア」は、KONAMI公式のWEBサイトで、お得にゲーム内アイテムが購入できるサービスです。 https://store.konami.net/?utm_source=youtube&utm_medium=social&utm_content=how_to_store&utm_campaign=web_store_top 「KONAMI Gamesストア」の利用にはパワスピ・ポイントクラブの登録が必要です。 https://pawaspi-point.konami.net/ 「パワスピ・ゴールド」はこちら https://pawaspi-gold.konami.net/?utm_source=youtube&utm_medium=social&utm_content=intromovie&utm_campaign=web_pawaspig,
PPV3-INV-0041,Official channel mixed catalog,wCbxuVhK56A,ダルビッシュが選ぶOB選手12名！2025OBセレクションSPダルビッシュセレクション選手発表【プロスピA】,2025-10-22,https://www.youtube.com/watch?v=wCbxuVhK56A,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""OB""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,2025OBセレクションSP ダルビッシュセレクションの選手を発表！ 世界で活躍するダルビッシュ選手が選ぶ珠玉の12選手が登場するダルビッシュセレクション。 ダルビッシュ選手が1番憧れると語ったあの選手や駆け引き必須のあのバッターなど選手発表と選出理由をダルビッシュ選手ご自身に語っていただきます。 2025年のダルビッシュセレクションでは一体どんな選手が選ばれるのか、詳細は動画をチェック！ ▼プロスピAダウンロードはこちら https://app.adjust.com/1qtdbfne ▼プロスピA公式X https://x.com/prospiA_PR ▼プロスピA公式サイト https://www.konami.com/games/prospi_a/ 一般社団法人日本野球機構承認 ©Konami Digital Entertainment,
PPV3-INV-0042,Official channel mixed catalog,-1gkOWAxI1c,10周年を振り返ろう！ダルビッシュと作るプロスピA年表【プロスピA】,2025-10-20,https://www.youtube.com/watch?v=-1gkOWAxI1c,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,プロスピAの10年間の年表をダルビッシュ選手と作ろう！ 2015年リリース当初から2025年に至るまで、プロスピAの10年間の歴史をダルビッシュ選手・〓V.I.P〓さん・CLAYさんと一緒に振り返ります。 ▼出演者 ダルビッシュ有選手 〓V.I.P〓 CLAY ▼プロスピAダウンロードはこちら https://app.adjust.com/1qtdbfne ▼プロスピA公式X https://x.com/prospiA_PR ▼プロスピA公式サイト https://www.konami.com/games/prospi_a/ 一般社団法人日本野球機構承認 ©Konami Digital Entertainment,
PPV3-INV-0044,Official channel mixed catalog,YTqml_AWv6M,プロスピセレクション第1弾、第2弾選手発表！ プロスピAニュース 第1回【プロ野球スピリッツA】,2025-07-24,https://www.youtube.com/watch?v=YTqml_AWv6M,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロ野球スピリッツ"",""プロスピA"",""プロスピセレクション""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,プロスピAの最新情報を約10分でお届けする新番組「プロスピAニュース」略して「スピニュース」の第1回を配信！ 第1回配信では、プロスピセレクション第1弾、第2弾の登場選手を発表！ シーズン前半で活躍した選手たちの中から一体だれが選ばれるのか。 スピニュース 配信記念キャンペーンも実施中！ キャンペーンに参加して5エナジーをGETしよう！ ※ゲーム内お知らせから動画にアクセスする必要があります。 ※詳細はゲーム内お知らせをご確認ください。 ▼プロスピAダウンロードはこちら https://app.adjust.com/1qtdbfne ▼プロスピA公式X https://x.com/prospiA_PR ▼プロスピA公式サイト https://www.konami.com/games/prospi_a/ 一般社団法人日本野球機構承認 ©Konami Digital Entertainment,
PPV3-INV-0046,Official channel mixed catalog,UAKDuAY6JUM,【ダルビッシュセレクション】ダルビッシュ選手が語る現役MLB選手12名！【MLB PRO SPIRIT】,2025-06-24,https://www.youtube.com/watch?v=UAKDuAY6JUM,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,[],NO_POWERPRO_SIGNAL: No PowerPro signal in the fetched title/description.,false,[],,,,,,false,IN_SCOPE,OK,今回は ダルビッシュ有 選手により12名の現役MLB選手を選んでいただきました。 選出理由となった過去の対戦エピソードや投手視点で語られる各選手の注目ポイントは聞きごたえ十分！ またインタビューでは普段知ることができない選手たちの素顔も…？ 情報公開特番の枠に収まらない、ファン必見のインタビュー動画になっております。 ◤￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣ eBaseball™: MLB PRO SPIRIT 新スカウト『 #ダルビッシュ セレクション』 6/25（水）メンテナンス後～ 登場！ ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿◢ ▼MLB PRO SPIRIT ダウンロードはこちら▼ https://app.adjust.com/1l9ixehz ▼MLB PRO SPIRIT 公式Xはこちら▼ https://x.com/MLBPS_JP ▼ダイヤがお得に買える！KONAMI Gamesストアはこちら▼ https://pawaspi-point.konami.net/general/mlb_games_store Major League Baseball trademarks and copyrights are used with permission of Major League Baseball. Visit MLB.com. Officially Lic,
PPV3-INV-0047,Official channel mixed catalog,XrQVPTPs_F8,メジャスピ　KONAMI Gamesストアの利用方法,2025-06-13,https://www.youtube.com/watch?v=XrQVPTPs_F8,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,[],NO_POWERPRO_SIGNAL: No PowerPro signal in the fetched title/description.,false,[],,,,,,false,IN_SCOPE,OK,「KONAMI Gamesストア」は、KONAMI公式のWEBサイトで、お得にゲーム内アイテムが購入できるサービスです。 https://store.konami.net/?utm_source=youtube&utm_medium=social&utm_content=how_to_store&utm_campaign=web_store_top 「KONAMI Gamesストア」の利用にはパワスピ・ポイントクラブの登録が必要です。 https://pawaspi-point.konami.net/ 「パワスピ・ゴールド」はこちら https://pawaspi-gold.konami.net/?utm_source=youtube&utm_medium=social&utm_content=intromovie&utm_campaign=web_pawaspig,
PPV3-INV-0048,Official channel mixed catalog,1VjtE7UuJFU,松井秀喜が打席で唯一意識させられたキャッチャーとは！？2025OB松井秀喜セレクション選手発表 セ・リーグ編【プロスピA】,2025-06-12,https://www.youtube.com/watch?v=1VjtE7UuJFU,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""プロスピ"",""プロスピA"",""OB""]",PROSPI_ONLY_EXCLUDED_FROM_SP033: Prospi-only video excluded from SP-033 PowerPro lane.,false,[],,,,,,false,IN_SCOPE,OK,松井秀喜さんが12球団から1人ずつ選んだ選手が登場する2025 OB 松井秀喜セレクションの開催が決定！ 2025年6月13日(金)からゲーム内に登場します。 セレクション登場選手発表動画第2弾、セ・リーグ編を公開！ 松井秀喜さんが打席に入るとき、唯一意識したというキャッチャーは一体誰か・・・！ 詳細は動画をチェックしてください！ ▼プロスピAダウンロードはこちら https://app.adjust.com/1pnv0xs9 ▼プロスピA公式X https://x.com/prospiA_PR ▼プロスピA公式サイト https://www.konami.com/games/prospi_a/ 一般社団法人日本野球機構承認 ©Konami Digital Entertainment,
