record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,event_id,origin_count,comment_count,like_sum,top_like_count,agreement_ratio,source_input_path,source_input_sha256,old_rejection_reason,reclassification_status,schema_validation,identity_validation
SP034-RUN2-COMMENT-D5Fg3e-E_QY-UgzWEaDs8rEnqAywdDJ4AaABAg.AX0XK8EKdNoAX0jXbYW5lt,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-20,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=D5Fg3e-E_QY&lc=UgzWEaDs8rEnqAywdDJ4AaABAg.AX0XK8EKdNoAX0jXbYW5lt,UgzWEaDs8rEnqAywdDJ4AaABAg.AX0XK8EKdNoAX0jXbYW5lt,youtube:D5Fg3e-E_QY:UgzWEaDs8rEnqAywdDJ4AaABAg,@ちなヤク-p8d|UCzQhJb4DOzHEXGKSSavnDtA,2026-06-13T00:00:00Z,"せめて出すんやったら最低限
ストレートs、スラープ、斜めチェンジアップ
得能は豪速球、ノビ、奪三振ショー、コントロールの中から
ぐらいの能力で来てほしいな",0,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:D5Fg3e-E_QY,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:07:15Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-VIDEO-zGF4VfGcAwk,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-19,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=zGF4VfGcAwk,zGF4VfGcAwk,youtube:zGF4VfGcAwk,,2026-05-19T03:00:47Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:zGF4VfGcAwk,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:07:20Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-zGF4VfGcAwk-Ugw2Azu9nmLQEGpbVSd4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-19,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=zGF4VfGcAwk&lc=Ugw2Azu9nmLQEGpbVSd4AaABAg,Ugw2Azu9nmLQEGpbVSd4AaABAg,youtube:zGF4VfGcAwk:root,@子どもの頃の貴乃花|UCSEDPdgHbwL0xskZafvVT4A,2026-06-13T00:00:00Z,古賀の足と銀の肩勝負ほんまに草,410,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:zGF4VfGcAwk,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:07:36Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-zGF4VfGcAwk-UgwMuCl1A6VheOtQTHd4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-19,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=zGF4VfGcAwk&lc=UgwMuCl1A6VheOtQTHd4AaABAg,UgwMuCl1A6VheOtQTHd4AaABAg,youtube:zGF4VfGcAwk:root,@KIRBYFAN_38|UCG9jvcgVtGUSJgm6K7xYegg,2026-06-13T00:00:00Z,"うるさすぎて草
甲斐野さん一挙手一投足最高です！
他ファンですが山田さんもこんな面白い人なんですね…！",16,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:zGF4VfGcAwk,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:07:36Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-zGF4VfGcAwk-UgxQwHdfxsNqPfTsbbZ4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-19,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=zGF4VfGcAwk&lc=UgxQwHdfxsNqPfTsbbZ4AaABAg,UgxQwHdfxsNqPfTsbbZ4AaABAg,youtube:zGF4VfGcAwk:root,@たかちゃん-c4e|UCMOUH_qGE1mIE37iEVYritQ,2026-06-13T00:00:00Z,古賀！ごっつ遅いやないかいは草,2,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:zGF4VfGcAwk,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:07:36Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-VIDEO-gn972-2UigM,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=gn972-2UigM,gn972-2UigM,youtube:gn972-2UigM,,2025-05-15T03:00:41Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:07:44Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgwsvFcPtvv4SvfoO0F4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgwsvFcPtvv4SvfoO0F4AaABAg,UgwsvFcPtvv4SvfoO0F4AaABAg,youtube:gn972-2UigM:root,@ゆうゆうや|UCnUkn1NFBekYkrWfCRcJRhA,2025-08-13T00:00:00Z,"ミート89とか生ぬるい
95ぐらいあって全然いいんだけど

それに特殊能力3枠じゃ足りんよね",22,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgxMi8aiWM3Nx1ylOYJ4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgxMi8aiWM3Nx1ylOYJ4AaABAg,UgxMi8aiWM3Nx1ylOYJ4AaABAg,youtube:gn972-2UigM:root,@coffeekun_23|UCW5J0urHRA7-V4fqsNtVU8g,2025-08-13T00:00:00Z,イチローは謙遜してるけどランディジョンソンへのピッチャーゴロで一塁セーフは尋常じゃないスピードだよ,9,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgwerQN3RqQ4NhYqAnV4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgwerQN3RqQ4NhYqAnV4AaABAg,UgwerQN3RqQ4NhYqAnV4AaABAg,youtube:gn972-2UigM:root,@shady2447|UCkpVS0UxmmfX3yMLcvFdPyg,2025-08-13T00:00:00Z,謙遜してるけどイチローさんより速い人なかなかいないだろ笑,7,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgwRQ9nNqH7OgEoaqDx4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgwRQ9nNqH7OgEoaqDx4AaABAg,UgwRQ9nNqH7OgEoaqDx4AaABAg,youtube:gn972-2UigM:root,@九州男-o4r|UCWOKclNlMcbE10MJZqyTIRA,2025-08-13T00:00:00Z,一歩目が特殊なんで〜ってかっこよ,1,NOT_PUBLICLY_RETURNED_BY_YTDLP,UNCLASSIFIED_CONTEXT,RATING_COMMUNITY,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,"Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher. | QA integration correction: 一歩目 is mentioned, but there is no player mapping or high/low/stale direction; it is context, not ACCELERATION_NOT_REFLECTED. | disposition=DO_NOT_USE_FOR_CURRENT_100_PLAYER_RATING_CONSENSUS",INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_QA_CORRECTED_EXCLUSION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgyomjulWWCVFesOgPB4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgyomjulWWCVFesOgPB4AaABAg,UgyomjulWWCVFesOgPB4AaABAg,youtube:gn972-2UigM:root,@キャンタマEX|UCwH4VwaKAmzF7Zs-gRu5x8g,2026-06-13T00:00:00Z,2人とも天才でしかも秀才で森って言うのかな🎉しかも素人から見てもイチローさんはめちゃくちゃ足速いからねw,1,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgyTeBfrYP1R3K5riA14AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgyTeBfrYP1R3K5riA14AaABAg,UgyTeBfrYP1R3K5riA14AaABAg,youtube:gn972-2UigM:root,@細マッチョ-j1g|UCaQ_LHOR702oP3HV9j6Nftw,2025-08-13T00:00:00Z,走力が高い人も使える環境にして欲しい！,4,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgwIeQvY51oZwAkot394AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgwIeQvY51oZwAkot394AaABAg,UgwIeQvY51oZwAkot394AaABAg,youtube:gn972-2UigM:root,@toratoratorao1|UCAC6A3cHfbexgxfPdGVgSXw,2025-08-13T00:00:00Z,イチローは特別に速いでしょ笑,2,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-Ugxarl5kHU8REJkiEat4AaABAg.AI7jRKcG0GZAI87zG8Zz7i,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=Ugxarl5kHU8REJkiEat4AaABAg.AI7jRKcG0GZAI87zG8Zz7i,Ugxarl5kHU8REJkiEat4AaABAg.AI7jRKcG0GZAI87zG8Zz7i,youtube:gn972-2UigM:Ugxarl5kHU8REJkiEat4AaABAg,@ハル-c3d|UChVEFabLdsEl2o96kfG_OOw,2025-08-13T00:00:00Z,イチローさんが変化球待ちでストレート打ってた言うてたからノビの反対で体感速度downくらいしていい気がする。リアタイとかも変化球待ちで直球はめちゃくちゃ早くて難易度高いし実際直球遅くなれば打率は相当上がるし世界一の安打製造機ってこと考えると妥当だと思う。,3,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgzAtovyWAhK_NOF6hZ4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgzAtovyWAhK_NOF6hZ4AaABAg,UgzAtovyWAhK_NOF6hZ4AaABAg,youtube:gn972-2UigM:root,@くさたけ-h3o|UCmp5H1qCeE3P_N3mqB3sTfA,2025-08-13T00:00:00Z,松井さんの本に載ってた100m走のタイムかなり速かった気がしますよ😂,2,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgzSnumkwrb0dKdmxX94AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgzSnumkwrb0dKdmxX94AaABAg,UgzSnumkwrb0dKdmxX94AaABAg,youtube:gn972-2UigM:root,@坊っちゃん-f4t|UCqk1qYR27aSt8ieIT25EnDA,2025-08-13T00:00:00Z,"天才型のバッターでもストレートを待っての変化球なら
遅くなるから捉えられるけど
変化球待ちのストレート対応は凄い😊",3,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgyhcHRqyBFFPxoK0LR4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgyhcHRqyBFFPxoK0LR4AaABAg,UgyhcHRqyBFFPxoK0LR4AaABAg,youtube:gn972-2UigM:root,@karinchan4340|UCloaqhpgRG7_qCzk0NoTUPg,2025-08-13T00:00:00Z,"まだ中弾道から高弾道でいくんやな。
走力上げても一つも内野安打ならんねんから不必要なのよ。わかってないなぁ",3,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-COMMENT-gn972-2UigM-UgxiS7-W-OeAjqXI_O94AaABAg.AI7hmFWQkxGAI91ix7Ui7y,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgxiS7-W-OeAjqXI_O94AaABAg.AI7hmFWQkxGAI91ix7Ui7y,UgxiS7-W-OeAjqXI_O94AaABAg.AI7hmFWQkxGAI91ix7Ui7y,youtube:gn972-2UigM:UgxiS7-W-OeAjqXI_O94AaABAg,@ゆっくりセット-z2s|UC3oUk_gKsVVx589BuC-EzuQ,2025-08-13T00:00:00Z,"普通に考えりゃそうだろうよ
単純に考えて、イチローは特殊能力３つじゃ絶対足りないから",0,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
SP034-RUN2-VIDEO-18tbwwPM91A,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-03-28,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=18tbwwPM91A,18tbwwPM91A,youtube:18tbwwPM91A,,2025-03-28T03:00:02Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:18tbwwPM91A,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:08:20Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,,,,,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\_staging_speed_youtube_prospi_run2.csv,52f3e230de94d16e98525dd1b43b5ff6ca12665f184d21ebabbc65efa1a889ad,,RUN2_YOUTUBE_STAGING_INTEGRATION,PASS,NOT_APPLICABLE_VIDEO_LEVEL_OR_UNMAPPED_COMMENT
