record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,error,title,published_at,target_player_mapping,update_mapping,missingness,required_user_input,official_verification,comments_retrieved,comment_count_reported,api_state
SP034-RUN2-VIDEO-lug1RWbPMwI,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-24,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=lug1RWbPMwI,lug1RWbPMwI,lug1RWbPMwI,youtube:lug1RWbPMwI,,2026-05-24T03:00:26Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:lug1RWbPMwI,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:06:35Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,広島東洋カープ ファビアン 選手 VS モンテロ 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-24T03:00:26Z,ファビアン (player_id=43745150); モンテロ (player_id=53955150),ability_or_update_title_marker,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-lug1RWbPMwI-UgyAKBa20o5_ZE2mC2F4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-24,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=lug1RWbPMwI&lc=UgyAKBa20o5_ZE2mC2F4AaABAg,lug1RWbPMwI,UgyAKBa20o5_ZE2mC2F4AaABAg,youtube:lug1RWbPMwI:root,@Poteto_poteto_a|UC0vm39yNOkgu_oqPUajRqOA,2026-06-13T00:00:00Z,モンファビが楽しそうにゲームやってんの見るだけで満足度高すぎるありがとう！！！！！！,19,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""RATING_TOO_HIGH""]",RATING_COMMUNITY,youtube:lug1RWbPMwI,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:06:59Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,広島東洋カープ ファビアン 選手 VS モンテロ 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-24T03:00:26Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-D5Fg3e-E_QY,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-20,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=D5Fg3e-E_QY,D5Fg3e-E_QY,D5Fg3e-E_QY,youtube:D5Fg3e-E_QY,,2026-05-20T03:00:21Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:D5Fg3e-E_QY,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:07:04Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,東京ヤクルト 星知弥 投手 VS 長岡秀樹 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-20T03:00:21Z,長岡 秀樹 (player_id=51455151),ability_or_update_title_marker,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,236,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-D5Fg3e-E_QY-UgzlTQLpBxjsARz2WMB4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-20,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=D5Fg3e-E_QY&lc=UgzlTQLpBxjsARz2WMB4AaABAg,D5Fg3e-E_QY,UgzlTQLpBxjsARz2WMB4AaABAg,youtube:D5Fg3e-E_QY:root,@んけ-g5d|UCcG8K5FWjDrvkJnetnvf5AA,2026-06-13T00:00:00Z,やっぱプロの選手ともなるとそんなにやったことなくても速球対応できちゃうんか,3,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:D5Fg3e-E_QY,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:07:15Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,東京ヤクルト 星知弥 投手 VS 長岡秀樹 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-20T03:00:21Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,236,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-D5Fg3e-E_QY-Ugxo-QpJKMAtYEw0Tt94AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-20,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=D5Fg3e-E_QY&lc=Ugxo-QpJKMAtYEw0Tt94AaABAg,D5Fg3e-E_QY,Ugxo-QpJKMAtYEw0Tt94AaABAg,youtube:D5Fg3e-E_QY:root,@みつおみつお-s1x|UCVBgu9Z7O2NE6zNH2z5NKrQ,2026-06-13T00:00:00Z,さすがに西武の動画の後じゃ物足りないピロピロ,1,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:D5Fg3e-E_QY,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:07:15Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,東京ヤクルト 星知弥 投手 VS 長岡秀樹 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-20T03:00:21Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,236,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-D5Fg3e-E_QY-UgzWEaDs8rEnqAywdDJ4AaABAg.AX0XK8EKdNoAX0jXbYW5lt,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-20,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=D5Fg3e-E_QY&lc=UgzWEaDs8rEnqAywdDJ4AaABAg.AX0XK8EKdNoAX0jXbYW5lt,D5Fg3e-E_QY,UgzWEaDs8rEnqAywdDJ4AaABAg.AX0XK8EKdNoAX0jXbYW5lt,youtube:D5Fg3e-E_QY:UgzWEaDs8rEnqAywdDJ4AaABAg,@ちなヤク-p8d|UCzQhJb4DOzHEXGKSSavnDtA,2026-06-13T00:00:00Z,"せめて出すんやったら最低限
ストレートs、スラープ、斜めチェンジアップ
得能は豪速球、ノビ、奪三振ショー、コントロールの中から
ぐらいの能力で来てほしいな",0,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:D5Fg3e-E_QY,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:07:15Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,東京ヤクルト 星知弥 投手 VS 長岡秀樹 選手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-20T03:00:21Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,236,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-zGF4VfGcAwk,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-19,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=zGF4VfGcAwk,zGF4VfGcAwk,zGF4VfGcAwk,youtube:zGF4VfGcAwk,,2026-05-19T03:00:47Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:zGF4VfGcAwk,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:07:20Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,埼玉西武ライオンズ 甲斐野央 投手 VS 山田陽翔 投手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-19T03:00:47Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-zGF4VfGcAwk-Ugw2Azu9nmLQEGpbVSd4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-19,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=zGF4VfGcAwk&lc=Ugw2Azu9nmLQEGpbVSd4AaABAg,zGF4VfGcAwk,Ugw2Azu9nmLQEGpbVSd4AaABAg,youtube:zGF4VfGcAwk:root,@子どもの頃の貴乃花|UCSEDPdgHbwL0xskZafvVT4A,2026-06-13T00:00:00Z,古賀の足と銀の肩勝負ほんまに草,410,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:zGF4VfGcAwk,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:07:36Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,埼玉西武ライオンズ 甲斐野央 投手 VS 山田陽翔 投手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-19T03:00:47Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-zGF4VfGcAwk-UgwMuCl1A6VheOtQTHd4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-19,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=zGF4VfGcAwk&lc=UgwMuCl1A6VheOtQTHd4AaABAg,zGF4VfGcAwk,UgwMuCl1A6VheOtQTHd4AaABAg,youtube:zGF4VfGcAwk:root,@KIRBYFAN_38|UCG9jvcgVtGUSJgm6K7xYegg,2026-06-13T00:00:00Z,"うるさすぎて草
甲斐野さん一挙手一投足最高です！
他ファンですが山田さんもこんな面白い人なんですね…！",16,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:zGF4VfGcAwk,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:07:36Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,埼玉西武ライオンズ 甲斐野央 投手 VS 山田陽翔 投手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-19T03:00:47Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-zGF4VfGcAwk-UgxQwHdfxsNqPfTsbbZ4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2026-05-19,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=zGF4VfGcAwk&lc=UgxQwHdfxsNqPfTsbbZ4AaABAg,zGF4VfGcAwk,UgxQwHdfxsNqPfTsbbZ4AaABAg,youtube:zGF4VfGcAwk:root,@たかちゃん-c4e|UCMOUH_qGE1mIE37iEVYritQ,2026-06-13T00:00:00Z,古賀！ごっつ遅いやないかいは草,2,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:zGF4VfGcAwk,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:07:36Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,埼玉西武ライオンズ 甲斐野央 投手 VS 山田陽翔 投手 プロスピAで対決！【エキサイティングプレイヤースペシャルマッチ】,2026-05-19T03:00:47Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-gn972-2UigM,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=gn972-2UigM,gn972-2UigM,gn972-2UigM,youtube:gn972-2UigM,,2025-05-15T03:00:41Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:07:44Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローが新特殊能力でプロスピAに登場！ 松井秀喜は当時イチローをどう思っていた？特別対談 vol.2 【プロ野球スピリッツA】,2025-05-15T03:00:41Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-gn972-2UigM-UgwsvFcPtvv4SvfoO0F4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgwsvFcPtvv4SvfoO0F4AaABAg,gn972-2UigM,UgwsvFcPtvv4SvfoO0F4AaABAg,youtube:gn972-2UigM:root,@ゆうゆうや|UCnUkn1NFBekYkrWfCRcJRhA,2025-08-13T00:00:00Z,"ミート89とか生ぬるい
95ぐらいあって全然いいんだけど

それに特殊能力3枠じゃ足りんよね",22,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローが新特殊能力でプロスピAに登場！ 松井秀喜は当時イチローをどう思っていた？特別対談 vol.2 【プロ野球スピリッツA】,2025-05-15T03:00:41Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-gn972-2UigM-UgxMi8aiWM3Nx1ylOYJ4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgxMi8aiWM3Nx1ylOYJ4AaABAg,gn972-2UigM,UgxMi8aiWM3Nx1ylOYJ4AaABAg,youtube:gn972-2UigM:root,@coffeekun_23|UCW5J0urHRA7-V4fqsNtVU8g,2025-08-13T00:00:00Z,イチローは謙遜してるけどランディジョンソンへのピッチャーゴロで一塁セーフは尋常じゃないスピードだよ,9,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローが新特殊能力でプロスピAに登場！ 松井秀喜は当時イチローをどう思っていた？特別対談 vol.2 【プロ野球スピリッツA】,2025-05-15T03:00:41Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-gn972-2UigM-UgwerQN3RqQ4NhYqAnV4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgwerQN3RqQ4NhYqAnV4AaABAg,gn972-2UigM,UgwerQN3RqQ4NhYqAnV4AaABAg,youtube:gn972-2UigM:root,@shady2447|UCkpVS0UxmmfX3yMLcvFdPyg,2025-08-13T00:00:00Z,謙遜してるけどイチローさんより速い人なかなかいないだろ笑,7,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローが新特殊能力でプロスピAに登場！ 松井秀喜は当時イチローをどう思っていた？特別対談 vol.2 【プロ野球スピリッツA】,2025-05-15T03:00:41Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-gn972-2UigM-UgwRQ9nNqH7OgEoaqDx4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2025-05-15,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=gn972-2UigM&lc=UgwRQ9nNqH7OgEoaqDx4AaABAg,gn972-2UigM,UgwRQ9nNqH7OgEoaqDx4AaABAg,youtube:gn972-2UigM:root,@九州男-o4r|UCWOKclNlMcbE10MJZqyTIRA,2025-08-13T00:00:00Z,一歩目が特殊なんで〜ってかっこよ,1,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""ACCELERATION_NOT_REFLECTED""]",RATING_COMMUNITY,youtube:gn972-2UigM,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:08:07Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,イチローが新特殊能力でプロスピAに登場！ 松井秀喜は当時イチローをどう思っていた？特別対談 vol.2 【プロ野球スピリッツA】,2025-05-15T03:00:41Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
