raw_id,player,player_display,team_or_affiliation,measurement_date,measurement_year,measurement_era,metric,value,unit,timing_method,start_protocol,surface_or_conditions,cohort_id,cohort_completeness,source_manifest_id,source_tier,source_name,source_url,evidence_class,original_usage_class,canonicality,high_confidence_candidate,bank_acceptance_status,rejection_reason,same_measurement_cluster_id,temporal_resolution_status,selected_as_anchor,selected_anchor_id,notes
R00369,カリステ,カリステ,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,31.3,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_カリステ,EXACT_OR_NOT_APPLICABLE,true,A0123,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00370,土田 龍空,土田 龍空,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,31.2,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_土田龍空,EXACT_OR_NOT_APPLICABLE,true,A0124,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00371,大島 洋平,大島 洋平,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,31.7,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_大島洋平,EXACT_OR_NOT_APPLICABLE,true,A0125,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00372,岡林 勇希,岡林 勇希,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,32.5,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_岡林勇希,EXACT_OR_NOT_APPLICABLE,true,A0126,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00373,木下 拓哉,木下 拓哉,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,29.4,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_木下拓哉,EXACT_OR_NOT_APPLICABLE,true,A0127,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00374,村松 開人,村松 開人,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,33.4,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_村松開人,EXACT_OR_NOT_APPLICABLE,true,A0128,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00375,板山 祐太郎,板山 祐太郎,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,32,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_板山祐太郎,EXACT_OR_NOT_APPLICABLE,true,A0129,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00376,田中 幹也,田中 幹也,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,33.5,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_田中幹也,EXACT_OR_NOT_APPLICABLE,true,A0130,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00377,石川 昂弥,石川 昂弥,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,30.6,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_石川昂弥,EXACT_OR_NOT_APPLICABLE,true,A0131,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00378,福永 裕基,福永 裕基,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,33,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_福永裕基,EXACT_OR_NOT_APPLICABLE,true,A0132,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00379,細川 成也,細川 成也,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,32.7,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_細川成也,EXACT_OR_NOT_APPLICABLE,true,A0133,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00380,高橋 周平,高橋 周平,中日ドラゴンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,29.5,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_d.html;https://npb.jp/bis/2025/stats/idb1_d.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_高橋周平,EXACT_OR_NOT_APPLICABLE,true,A0134,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00381,奈良間 大己,奈良間 大己,北海道日本ハムファイターズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,31.7,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_f.html;https://npb.jp/bis/2025/stats/idb1_f.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_奈良間大己,EXACT_OR_NOT_APPLICABLE,true,A0135,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00382,水野 達稀,水野 達稀,北海道日本ハムファイターズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,33.4,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_f.html;https://npb.jp/bis/2025/stats/idb1_f.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_水野達稀,EXACT_OR_NOT_APPLICABLE,true,A0136,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00383,清宮 幸太郎,清宮 幸太郎,北海道日本ハムファイターズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,31.7,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_f.html;https://npb.jp/bis/2025/stats/idb1_f.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_清宮幸太郎,EXACT_OR_NOT_APPLICABLE,true,A0137,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00384,田宮 裕涼,田宮 裕涼,北海道日本ハムファイターズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,32.4,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_f.html;https://npb.jp/bis/2025/stats/idb1_f.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_田宮裕涼,EXACT_OR_NOT_APPLICABLE,true,A0138,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00385,郡司 裕也,郡司 裕也,北海道日本ハムファイターズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,32.7,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_f.html;https://npb.jp/bis/2025/stats/idb1_f.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_郡司裕也,EXACT_OR_NOT_APPLICABLE,true,A0139,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00386,野村 佑希,野村 佑希,北海道日本ハムファイターズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,31.7,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_f.html;https://npb.jp/bis/2025/stats/idb1_f.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_野村佑希,EXACT_OR_NOT_APPLICABLE,true,A0140,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00387,ソト,ソト,千葉ロッテマリーンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,30.1,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_m.html;https://npb.jp/bis/2025/stats/idb1_m.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_ソト,EXACT_OR_NOT_APPLICABLE,true,A0141,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00388,ポランコ,ポランコ,千葉ロッテマリーンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,31.1,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_m.html;https://npb.jp/bis/2025/stats/idb1_m.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_ポランコ,EXACT_OR_NOT_APPLICABLE,true,A0142,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00389,佐藤 都志也,佐藤 都志也,千葉ロッテマリーンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,31.3,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_m.html;https://npb.jp/bis/2025/stats/idb1_m.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_佐藤都志也,EXACT_OR_NOT_APPLICABLE,true,A0143,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00390,友杉 篤輝,友杉 篤輝,千葉ロッテマリーンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,32.7,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_m.html;https://npb.jp/bis/2025/stats/idb1_m.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_友杉篤輝,EXACT_OR_NOT_APPLICABLE,true,A0144,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00391,安田 尚憲,安田 尚憲,千葉ロッテマリーンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,29.6,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_m.html;https://npb.jp/bis/2025/stats/idb1_m.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_安田尚憲,EXACT_OR_NOT_APPLICABLE,true,A0145,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00392,小川 龍成,小川 龍成,千葉ロッテマリーンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,33.4,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_m.html;https://npb.jp/bis/2025/stats/idb1_m.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_小川龍成,EXACT_OR_NOT_APPLICABLE,true,A0146,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
R00393,山口 航輝,山口 航輝,千葉ロッテマリーンズ,2026 season snapshot,2026,2026,NPB_PLUS_SPRINT_SPEED_KMH,31.9,km_per_hour,NPB+ published sprint-speed field,NPB+ public definition; detailed qualified-run count not published,in-game tracking aggregate,npb_plus_2026_current_roster_100,100_OF_100_TARGET_ROSTER_ROWS,npb_plus_sprint_exposure_2026,B_CURRENT_ORDINAL_SAMPLE_COUNT_NOT_PUBLISHED,NPB+ local measurement table; NPB official individual batting pages; existing PBP-derived proxy tables from Nippon Baseball Data Repository data,https://www.japan-baseball.jp/npb-plus/;https://npb.jp/bis/2026/stats/idb1_m.html;https://npb.jp/bis/2025/stats/idb1_m.html;https://github.com/armstjc/Nippon-Baseball-Data-Repository,CURRENT_BASEBALL_SPEED,,CANONICAL_SOURCE_RECORD,false,ACCEPTED_MODERATE_CURRENT_ORDINAL,,npb_plus_2026_山口航輝,EXACT_OR_NOT_APPLICABLE,true,A0147,Current 2026 ordinal anchor only. Missing published sample and qualified-run counts prevent high-confidence calibration or a cross-system unit bridge.
